num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2023S022053;45082;0,354166667;CALL. ANTONIO MACHADO, 2;2;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 45 a 49 años;Hombre;NULL;NULL;439024.489;4479140.987;N;NULL
2023S022140;45083;0,090277778;AVD DOCTOR GARCIA TAPIA Nº 210;210;14;MORATALAZ;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;446172.553;4473238.210;S;NULL
2023S022156;45083;0,322916667;CALL. MARTINEZ VILLERGAS / CALL. CONDESA DE VENADITO;46;15;CIUDAD LINEAL;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444393.053;4477274.982;N;NULL
2023S022163;45083;0,5;CALL. CASALARREINA / AVDA. DAROCA;3;19;VICÁLVARO;Caída;Despejado;Bicicleta;Conductor;Más de 74 años;Hombre;2;Ingreso inferior o igual a 24 horas;447825.849;4473238.495;N;NULL
2023S022163;45083;0,5;CALL. CASALARREINA / AVDA. DAROCA;3;19;VICÁLVARO;Caída;Despejado;Bicicleta;Peatón;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;447825.849;4473238.495;N;NULL
2023S022167;45083;0,497916667;CALL. MAYORAZGO DE DUARTE / CALL. SUERTES DE LA VILLA;21;19;VICÁLVARO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;2;Ingreso inferior o igual a 24 horas;453559.628;4473224.422;N;NULL
2023S022209;45083;0,820833333;AVDA. LOS ROSALES, 42;42;17;VILLAVERDE;Colisión frontal;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;2;Ingreso inferior o igual a 24 horas;442184.565;4467881.982;N;NULL
2023S022209;45083;0,820833333;AVDA. LOS ROSALES, 42;42;17;VILLAVERDE;Colisión frontal;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442184.565;4467881.982;N;NULL
2023S022214;45084;0,026388889;CUSTA. SAN VICENTE / PASEO. REY;38;9;MONCLOA-ARAVACA;Alcance;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439085.985;4474666.045;N;NULL
2023S022273;45084;0,826388889;CALL. CARLOS MARTIN ALVAREZ, 21;21;13;PUENTE DE VALLECAS;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443741.792;4471282.697;N;NULL
2023S022288;45084;0,869444444;CALL. CARLOTA O'NEILL / AVDA. BADAJOZ;32;15;CIUDAD LINEAL;Caída;Lluvia débil;Bicicleta;Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;444954.840;4477233.227;S;NULL
2023S022328;45085;0,659722222;CALL. SERRANO, 13;13;4;SALAMANCA;Caída;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;441613.868;4474970.327;N;NULL
2023S022398;45086;0,510416667;CALL. ANDEVALO, 4;4;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443243.830;4469580.951;N;NULL
2023S022404;45086;0,614583333;CALL. DON RAMON DE LA CRUZ / CALL. CLAUDIO COELLO;12;4;SALAMANCA;Colisión fronto-lateral;NULL;Bicicleta;Conductor;De 35 a 39 años;Hombre;NULL;NULL;441798.632;4475621.906;N;NULL
2023S022421;45086;0,725;CALL. ESTOCOLMO, 16C;16C;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;1;Atención en urgencias sin posterior ingreso;449158.048;4475171.291;N;NULL
2023S022517;45086;0,934027778;CALL. JOSE PAULETE / CMNO. VALDERRIBAS;20;13;PUENTE DE VALLECAS;Colisión frontal;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444360.569;4471715.225;N;NULL
2023S022583;45087;0,861111111;CALL. GRAN VIA / CALL. SAN BERNARDO;51;1;CENTRO;Alcance;NULL;Bicicleta;Conductor;De 35 a 39 años;Hombre;NULL;NULL;439916.278;4474807.751;N;NULL
2023S022745;45088;0,8125;AVDA. CONSEJO DE EUROPA, 2;2;21;BARAJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;447721.462;4478865.911;N;NULL
2023S022768;45089;0,35;CALL. CERRO DEL CASTAÑAR, 66;66;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;439580.451;4482539.044;N;NULL
2023S022792;45089;0,611111111;CALL. ALCALA / PTA. ALCALA;59;4;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441352.155;4474571.281;N;NULL
2023S022814;45089;0,788194444;CALL. AGOSTO / CALL. VIENTO;3;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;NULL;NULL;451519.053;4476973.677;N;NULL
2023S022844;45090;0,451388889;CALL. ALCALDE SAINZ DE BARANDA / CALL. NARVAEZ;15;3;RETIRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442640.735;4474263.349;N;NULL
2023S022936;45091;0,6625;CALL. JEMENUÑO / PASEO. IMPERIAL;2A;2;ARGANZUELA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;3;Ingreso superior a 24 horas;439106.199;4473323.570;N;NULL
2023S022958;45091;0,847916667;CALL. LAS PEDROÑERAS / PLAZA. ANDRES JAUREGUI;1C;16;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;446616.155;4479308.140;N;NULL
2023S023041;45093;0,006944444;CALL. LAGASCA, 81;81;4;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;1;Atención en urgencias sin posterior ingreso;441920.988;4475848.164;N;NULL
2023S023120;45093;0,847222222;AVDA. MENENDEZ PELAYO, 65;65;3;RETIRO;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;442543.506;4473884.015;N;NULL
2023S023128;45093;0,951388889;CALL. PRECIADOS, 21;21;1;CENTRO;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;440157.728;4474520.914;N;NULL
2023S023128;45093;0,951388889;CALL. PRECIADOS, 21;21;1;CENTRO;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Peatón;Menor de 5 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440157.728;4474520.914;N;NULL
2023S023184;45094;0,430555556;CALL. ARRIAGA / CALL. FRANCISCO LARGO CABALLERO;75;15;CIUDAD LINEAL;Alcance;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;445747.732;4474976.050;N;NULL
2023S023201;45094;0,618055556;CALL. VIA CARPETANA, 43;43;11;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;438437.900;4473005.713;N;NULL
2023S023232;45095;0,064583333;AVDA. ALBUFERA, 220;220;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Mujer;NULL;NULL;444782.155;4471392.005;N;NULL
2023S023279;45095;0,402777778;CALL. PIO BAROJA, 4;4;3;RETIRO;Caída;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;1;Atención en urgencias sin posterior ingreso;442806.076;4473965.866;N;NULL
2023S023396;45096;0,544444444;CALL. BLASCO DE GARAY, 65;65;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;NULL;NULL;439681.012;4476625.495;N;NULL
2023S023397;45097;0,368055556;AVDA. MADROÑOS, 13;13;16;HORTALEZA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;444937.840;4478192.057;N;NULL
2023S023420;45097;0,526388889;CALL. TREN DE ARGANDA / BULEV. INDALECIO PRIETO;8;19;VICÁLVARO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;447367.666;4472767.040;N;NULL
2023S023441;45097;0,739583333;PASEO. CASTELLANA, 259B;259B;8;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;441784.913;4480861.376;N;NULL
2023S023467;45097;0,885416667;CALLE DE ODONELL;3;4;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442221.645;4474751.275;N;NULL
2023S023473;45098;0,083333333;PARQUE TIERNO GALVAN;0;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442007.107;4471350.847;N;NULL
2023S023482;45098;0,375;CALL. O'DONNELL, 8;8;3;RETIRO;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;442448.182;4474770.186;N;NULL
2023S023514;45098;0,770833333;CALL. ALMAGRO / PASEO. EDUARDO DATO;33;7;CHAMBERÍ;Colisión lateral;Lluvia débil;Bicicleta;Conductor;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;441341.549;4475989.807;N;NULL
2023S023516;45098;0,788194444;CALL. PRINCIPE DE VERGARA, 255;255;5;CHAMARTÍN;Alcance;Nublado;Bicicleta;Conductor;De 40 a 44 años;Hombre;NULL;NULL;442586.007;4478604.609;N;NULL
2023S023599;45099;0,857638889;AVDA. MAYORAZGO / CTRA. VILLAVERDE A VALLECAS;1;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;2;Ingreso inferior o igual a 24 horas;445897.751;4469368.002;N;NULL
2023S023608;45099;0,899305556;PASEO. PINTOR ROSALES, 32;32;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438915.843;4475422.714;N;NULL
2023S023612;45099;0,96875;CALL. SANTA ENGRACIA, 81;81;7;CHAMBERÍ;Colisión frontal;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;440707.389;4476332.127;N;NULL
2023S023612;45099;0,96875;CALL. SANTA ENGRACIA, 81;81;7;CHAMBERÍ;Colisión frontal;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;NULL;NULL;440707.389;4476332.127;N;NULL
2023S023666;45100;0,734027778;CALL. TOLEDO, 172;172;2;ARGANZUELA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 45 a 49 años;Hombre;3;Ingreso superior a 24 horas;439437.702;4472664.293;N;NULL
2023S023694;45101;0,017361111;PASEO. GENERAL MARTINEZ CAMPOS, 19;19;7;CHAMBERÍ;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440989.336;4476280.400;N;NULL
2023S023715;45101;0,336805556;CALL. BLASCO DE GARAY / CALL. MELENDEZ VALDES;31;7;CHAMBERÍ;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439640.361;4476054.477;N;NULL
2023S023716;45101;0,375;INTERIOR DEL PARQUE DE MIGUEL HERNANDEZ PK 21,400;147;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444700.882;4469984.816;N;NULL
2023S023806;45102;0,555555556;CALL. VENTURA RODRIGUEZ, 26;26;9;MONCLOA-ARAVACA;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;439409.965;4475135.464;N;NULL
2023S023806;45102;0,555555556;CALL. VENTURA RODRIGUEZ, 26;26;9;MONCLOA-ARAVACA;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Mujer;1;Atención en urgencias sin posterior ingreso;439409.965;4475135.464;N;NULL
2023S023807;45102;0,527777778;AVDA. MANZANARES, 4;4;10;LATINA;Atropello a persona;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;1;Atención en urgencias sin posterior ingreso;438693.021;4473528.211;N;NULL
2023S023807;45102;0,527777778;AVDA. MANZANARES, 4;4;10;LATINA;Atropello a persona;Despejado;Bicicleta;Peatón;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438693.021;4473528.211;N;NULL
2023S023879;45103;0,493055556;CALL. TOMAS SANZ, 6;6;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;436944.349;4473936.060;N;NULL
2023S023891;45103;0,5625;CALL. SERRANO, 122;122;4;SALAMANCA;Alcance;NULL;Bicicleta;Conductor;Desconocido;Desconocido;NULL;NULL;441776.114;4476406.673;N;NULL
2023S023925;45104;0,0625;CALL. TOLEDO, 166;166;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;439456.838;4472720.929;N;NULL
2023S023965;45104;0,743055556;PLAZA. CASTILLA / PASEO. CASTELLANA;1;6;TETUÁN;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;NULL;NULL;441528.494;4479628.382;N;NULL
2023S024013;45105;0,472222222;PASEO. EXTREMADURA, 7;7;10;LATINA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;438431.724;4473950.473;N;NULL
2023S024036;45105;0,826388889;CALL. MARCELO USERA, 83;83;12;USERA;Alcance;NULL;Bicicleta;Conductor;De 21 a 24 años;Hombre;NULL;NULL;440037.777;4470812.770;N;NULL
2023S024049;45106;0,076388889;PLAZA. SANTO DOMINGO / CALL. VENERAS;1;1;CENTRO;Colisión frontal;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Mujer;NULL;NULL;439942.474;4474601.280;N;NULL
2023S024073;45106;0,416666667;CALL. PABLO RICA, 4;4;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 40 a 44 años;Mujer;1;Atención en urgencias sin posterior ingreso;443140.412;4471225.191;N;NULL
2023S024111;45106;0,791666667;CALL. BRETON DE LOS HERREROS / PASEO. CASTELLANA;70;7;CHAMBERÍ;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441349.694;4476751.706;N;NULL
2023S024206;45107;0,8;CALL. SAN EUSTAQUIO / CALL. RESINA;2;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440402.385;4465280.458;N;NULL
2023S024319;45109;0,083333333;PLAZA. MARIANO DE CAVIA / AVDA. MEDITERRANEO;1;3;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;NULL;NULL;442406.693;4473221.223;N;NULL
2023S024324;45109;0,114583333;CALL. TOLEDO / PASEO. JUAN ANTONIO VALLEJO-NAJERA BOTAS;142;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439476.623;4472772.893;N;NULL
2023S024324;45109;0,114583333;CALL. TOLEDO / PASEO. JUAN ANTONIO VALLEJO-NAJERA BOTAS;142;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439476.623;4472772.893;N;NULL
2023S024339;45109;0,3125;CALL. SIERRA TOLEDANA, 39;39;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;NULL;NULL;443989.710;4472719.301;NULL;NULL
2023S024339;45109;0,3125;CALL. SIERRA TOLEDANA, 39;39;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Pasajero;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443989.710;4472719.301;N;NULL
2023S024346;45109;0,475694444;PASEO. CASTELLANA, 249;249;6;TETUÁN;Caída;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;1;Atención en urgencias sin posterior ingreso;441704.908;4480551.757;N;NULL
2023S024366;45108;0,885416667;CALL. DESENGAÑO, 6;6;1;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;NULL;NULL;440382.930;4474690.235;N;NULL
2023S024391;45109;0,961805556;CALL. ALCALA, 63;63;4;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;1;Atención en urgencias sin posterior ingreso;441425.815;4474590.620;N;NULL
2023S024457;45110;0,829861111;CALL. MENDEZ ALVARO / CALL. RETAMA;1;2;ARGANZUELA;Colisión lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442277.395;4471900.294;N;NULL
2023S024464;45110;0,875;AVDA. GRAN VIA DE SAN FRANCISCO, 5;5;1;CENTRO;Colisión lateral;NULL;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;NULL;NULL;439552.307;4473247.403;N;NULL
2023S024500;45111;0,451388889;AVDA. MONASTERIO DE SILOS, FAROLA 277;100;8;FUENCARRAL-EL PARDO;Colisión frontal;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;439141.954;4483264.171;N;NULL
2023S024500;45111;0,451388889;AVDA. MONASTERIO DE SILOS, FAROLA 277;100;8;FUENCARRAL-EL PARDO;Colisión frontal;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;439141.954;4483264.171;N;NULL
2023S024505;45111;0,40625;CTRA. M-203 / CALL. PIROTECNIA;+00725S;19;VICÁLVARO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;NULL;NULL;446247.857;4472806.809;N;NULL
2023S024507;45110;0,486111111;CALL. BAHIA DE MAHON, 1;1;21;BARAJAS;Atropello a persona;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;449632.784;4479128.518;N;NULL
2023S024507;45110;0,486111111;CALL. BAHIA DE MAHON, 1;1;21;BARAJAS;Atropello a persona;Despejado;Bicicleta;Peatón;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;449632.784;4479128.518;N;NULL
2023S024512;45111;0,545138889;PASEO. VENEZUELA, 1;1;3;RETIRO;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;442236.733;4473928.373;N;NULL
2023S024566;45111;0,965277778;CALL. GENOVA / PLAZA. COLON;30;1;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;441372.764;4475186.489;N;NULL
2023S024568;45111;0,961805556;CALL. PRINCESA, 1;1;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439596.994;4475144.309;N;NULL
2023S024575;45111;0,475694444;CTRA. VILLAVERDE A VALLECAS, 267;267;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;445451.721;4469165.436;N;NULL
2023S024592;45112;0,4375;PQUE. CASA DE CAMPO, 0;0;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;2;Ingreso inferior o igual a 24 horas;437681.320;4475243.578;N;NULL
2023S024616;45112;0,65625;AVDA. MANZANARES / SENDA CICLABLE PK 6.4 (MADRID RÍO);210;12;USERA;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;1;Atención en urgencias sin posterior ingreso;440537.267;4471412.398;N;NULL
2023S024638;45112;0,881944444;CALL. VALLEHERMOSO, 60;60;7;CHAMBERÍ;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;439913.780;4476430.214;N;NULL
2023S024667;45113;0,416666667;GLORIETA DE ENCINA DE TRILLO;0;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;436122.332;4474179.327;N;NULL
2023S024667;45113;0,416666667;GLORIETA DE ENCINA DE TRILLO;0;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;436122.332;4474179.327;N;NULL
2023S024707;45113;0,673611111;AVDA. GENERAL PERON / CALL. AVIADOR ZORITA;8;6;TETUÁN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;440799.129;4478208.498;N;NULL
2023S024746;45114;0,375;CALL. MARTIN FIERRO, 3;3;9;MONCLOA-ARAVACA;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;3;Ingreso superior a 24 horas;437951.533;4476414.108;N;NULL
2023S024753;45114;0,4375;CALL. VIA LUSITANA, 21;21;11;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;1;Atención en urgencias sin posterior ingreso;437991.274;4469774.980;N;NULL
2023S024758;45114;0,458333333;CALL. ANILLO VERDE, KM 47, FAROLA, 62;8;9;MONCLOA-ARAVACA;Alcance;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;14;Sin asistencia sanitaria;436645.654;4478616.911;N;NULL
2023S024758;45114;0,458333333;CALL. ANILLO VERDE, KM 47, FAROLA, 62;8;9;MONCLOA-ARAVACA;Alcance;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;3;Ingreso superior a 24 horas;436645.654;4478616.911;N;NULL
2023S024812;45115;0,027777778;PASEO. INFANTA ISABEL / CALLE ALFONSO XII;13;3;RETIRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441569.181;4473186.318;N;NULL
2023S024830;45115;0,197916667;CALL. MARQUES DE VIANA, 12;12;6;TETUÁN;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440667.490;4479199.562;S;NULL
2023S024912;45115;0,597222222;AVDA. CANILLEJAS A VICALVARO / AUTOV. M-40;155;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;448182.479;4474368.817;N;NULL
2023S024920;45116;0,444444444;CAMINO DE LA CAPATAZA TRAS CERRO GARABITAS, JUNTO A BAJADAS DESDE TORRETA;0;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;1;Atención en urgencias sin posterior ingreso;435681.091;4476376.300;N;NULL
2023S024920;45116;0,444444444;CAMINO DE LA CAPATAZA TRAS CERRO GARABITAS, JUNTO A BAJADAS DESDE TORRETA;0;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;1;Atención en urgencias sin posterior ingreso;435681.091;4476376.300;N;NULL
2023S024922;45116;0,543055556;CALL. NUESTRA SEÑORA DE VALVERDE / GTA. FUENTE DE LA CARRA;145;8;FUENCARRAL-EL PARDO;Colisión múltiple;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441842.996;4483394.358;N;NULL
2023S025002;45117;0,767361111;AVDA. CANILLEJAS A VICALVARO, 82;82;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;NULL;NULL;448128.944;4475027.535;N;NULL
2023S025020;45117;0,841666667;CALL. ALCALA, 189;189;4;SALAMANCA;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443166.621;4475427.410;N;NULL
2023S025024;45117;0,861111111;PASEO. EXTREMADURA / CALL. GUADARRAMA;65;10;LATINA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;437895.215;4473781.076;N;NULL
2023S025048;45117;0,402777778;GTA. SINTRA / CALL. VIA DE DUBLIN;1;21;BARAJAS;Colisión lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;448044.745;4480236.658;N;NULL
2023S025102;45118;0,8125;CALL. PARVILLAS ALTAS, 14;14;17;VILLAVERDE;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439775.244;4466290.438;N;NULL
2023S025130;45119;0,375;CALL. BRAVO MURILLO, 376;376;6;TETUÁN;Colisión lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441306.150;4479634.123;N;NULL
2023S025142;45118;0,875;CALL. MATEO INURRIA / CALL. GENERAL LOPEZ POZAS;15;5;CHAMARTÍN;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441836.957;4479777.394;N;NULL
